obj_id,path_background,path_dapi,path_yap,path_actin,height,width,channels,center,eccentricity,center_rot
459,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0459_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0459_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0459_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0459_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([204.66666667]), array([197.66666667]))",[0.99468493],"(434.07588287346243, 577.7865009586094)"
461,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0461_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0461_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0461_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0461_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([225.5177305]), array([130.58865248]))",[0.94462049],"(253.6923668499531, 542.4854490824664)"
470,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0470_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0470_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0470_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0470_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([165.59325044]), array([129.56127886]))",[0.89461201],"(325.7622434898685, 403.20103089072177)"
472,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0472_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0472_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0472_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0472_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([145.24719101]), array([160.54307116]))",[0.90241742],"(422.3875524824375, 394.82774491847806)"
476,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0476_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0476_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0476_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0476_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([159.04591837]), array([170.05102041]))",[0.91501961],"(427.14444000085484, 438.41713508726104)"
481,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0481_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0481_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0481_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0481_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([124.43430657]), array([149.22627737]))",[0.94980992],"(422.17755479148695, 332.8376170852883)"
482,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0482_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0482_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0482_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0482_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([46.15483871]), array([157.07004608]))",[0.96678824],"(537.4778759178998, 162.30039796059884)"
487,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0487_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0487_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0487_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0487_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([122.21078431]), array([148.97058824]))",[0.95229517],"(424.3506698889429, 327.3991570959428)"
489,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0489_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0489_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0489_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0489_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([220.07053942]), array([200.63485477]))",[0.94846439],"(421.7776112931378, 616.9491517311615)"
496,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0496_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0496_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0496_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0496_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([64.51239669]), array([118.26859504]))",[0.96391187],"(425.31365133977965, 156.38080430299289)"
497,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0497_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0497_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0497_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0497_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([157.4244186]), array([172.34302326]))",[0.9818471],"(434.43717232711003, 437.52980276986057)"
500,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0500_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0500_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0500_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0500_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([146.83858268]), array([161.61417323]))",[0.90906793],"(422.87757202044577, 399.82326075853973)"
502,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0502_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0502_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0502_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0502_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([161.]), array([168.06949807]))",[0.92114615],"(420.15363475649485, 440.4560828395936)"
504,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0504_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0504_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0504_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0504_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([135.09055118]), array([156.89370079]))",[0.88578929],"(426.59911942898486, 366.90352283217334)"
505,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0505_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0505_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0505_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0505_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([111.65957447]), array([142.38723404]))",[0.91873035],"(422.2952857540139, 294.92174060685534)"
510,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0510_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0510_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0510_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0510_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([161.95959596]), array([167.13636364]))",[0.92535377],"(416.8126179505403, 441.50696236103033)"
516,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0516_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0516_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0516_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0516_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([148.6374269]), array([163.38596491]))",[0.95529858],"(424.7236153485328, 406.16691789251513)"
520,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0520_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0520_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0520_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0520_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([113.29648241]), array([144.21105528]))",[0.94847245],"(424.4623062343205, 300.95708177798315)"
523,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0523_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0523_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0523_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0523_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([211.15447154]), array([158.71138211]))",[0.92629463],"(336.3015389873493, 544.3393487398458)"
528,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0528_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0528_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0528_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0528_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([130.86243386]), array([192.76190476]))",[0.85648139],"(514.4569050196226, 401.72016111220296)"
529,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0529_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0529_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0529_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0529_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([151.16666667]), array([162.03703704]))",[0.92269099],"(418.4752581244953, 410.31626096782327)"
535,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0535_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0535_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0535_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0535_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([134.84729064]), array([154.45812808]))",[0.89097062],"(421.2920762392654, 363.31790734553)"
543,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0543_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0543_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0543_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0543_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([191.66544118]), array([185.54779412]))",[0.88513803],"(422.31531711708385, 532.790594937407)"
544,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0544_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0544_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0544_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0544_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([133.6899696]), array([154.56231003]))",[0.9098624],"(422.9695921059593, 360.7819659236462)"
545,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0545_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0545_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0545_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0545_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([204.93913043]), array([194.49130435]))",[0.93931958],"(426.42446384267066, 574.4696781998281)"
547,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0547_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0547_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0547_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0547_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([192.85026738]), array([187.13368984]))",[0.87408279],"(424.4959455927658, 537.4892332457872)"
549,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0549_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0549_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0549_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0549_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([205.22631579]), array([191.48947368]))",[0.91218616],"(419.1544079074392, 571.4023143429304)"
559,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0559_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0559_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0559_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0559_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([186.94444444]), array([144.09375]))",[0.85960335],"(332.70939478326227, 470.4252997135378)"
562,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0562_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0562_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0562_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0562_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([139.3880597]), array([155.6641791]))",[0.87032774],"(418.42928146786517, 375.2735749626298)"
563,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0563_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0563_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0563_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0563_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([137.42248062]), array([155.58139535]))",[0.77418211],"(420.6801965394232, 370.6439440871523)"
567,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0567_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0567_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0567_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0567_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([169.08653846]), array([97.48076923]))",[0.74068049],"(247.54043303880022, 371.3969867757088)"
575,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0575_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0575_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0575_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0575_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([165.31103679]), array([132.35451505]))",[0.93386885],"(332.54572311243066, 406.0207364696829)"
578,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0578_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0578_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0578_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0578_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([136.67272727]), array([154.04]))",[0.90463428],"(418.06162275473457, 367.00257106459316)"
580,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0580_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0580_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0580_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0580_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([206.82741117]), array([196.69543147]))",[0.90263141],"(429.15509668670404, 581.556341829794)"
583,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0583_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0583_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0583_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0583_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([149.88311688]), array([160.7012987]))",[0.96194144],"(416.9933819420665, 405.70099485026356)"
584,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0584_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0584_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0584_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0584_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([123.31189711]), array([147.64630225]))",[0.95552003],"(419.93302992585683, 328.29008114416695)"
585,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0585_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0585_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0585_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0585_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([139.96]), array([149.87428571]))",[0.87130274],"(404.38450388254, 369.3987844873531)"
589,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0589_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0589_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0589_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0589_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([138.64261168]), array([156.11340206]))",[0.83175792],"(420.3898259869494, 374.11478912870905)"
591,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0591_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0591_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0591_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0591_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([113.77557756]), array([144.26072607]))",[0.91198017],"(423.981585749939, 302.12215450249266)"
593,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0593_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0593_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0593_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0593_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([130.31339713]), array([112.77751196]))",[0.95687683],"(330.9319377190931, 301.1020783395151)"
595,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0595_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0595_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0595_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0595_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([159.2606383]), array([168.45744681]))",[0.95076558],"(423.20766505608503, 436.932165158599)"
596,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0596_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0596_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0596_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0596_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([190.95833333]), array([106.92916667]))",[0.98879047],"(242.13210703713506, 433.5049714668596)"
598,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0598_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0598_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0598_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0598_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([205.44859813]), array([195.63551402]))",[0.96165727],"(428.42677847135747, 577.064295400562)"
609,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0609_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0609_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0609_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0609_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([125.16017316]), array([147.68398268]))",[0.95494158],"(417.7239497132004, 332.59353322352774)"
612,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0612_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0612_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0612_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0612_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([158.21925134]), array([285.94117647]))",[0.91009411],"(695.0705315035417, 580.4677228544417)"
613,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0613_stainbackground_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0613_stainDAPI_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0613_stainYAP_real.tiff,C:\Users\sbsas\Documents\uni\Projects\Nikita PhD\Chip_1462_1_real\obj0613_stainActin_real.tiff,300,300,"actin,background,dapi,yap","(array([163.17647059]), array([168.35294118]))",[0.93256686],"(418.1028838868286, 445.82065607784114)"
